Area,Genre,Name,Platform,Publisher,SumofRank,SumOfSales,Year
Other_Sales,Misc,SingStar Singalong With Disney,PS2,Sony Computer Entertainment,3287,0.57,2008
Other_Sales,Misc,SingStar Summer Party,PS2,Sony Computer Entertainment,3691,0.48,2008
Other_Sales,Misc,SingStar Take That,PS2,Sony Computer Entertainment,4383,0.39,2009
Other_Sales,Misc,SingStar Take That,PS3,Sony Computer Entertainment,5465,0.03,2009
Other_Sales,Misc,SingStar Vol. 2,PS3,Sony Computer Entertainment,2529,0.13,2008
Other_Sales,Misc,SingStar Vol. 3,PS3,Sony Computer Entertainment,9149,0.03,2008
Other_Sales,Misc,SingStar: Made In Germany,PS3,Sony Computer Entertainment,10969,0.02,2009
Other_Sales,Misc,Six Flags Fun Park,DS,Brash Entertainment,8081,0.01,2008
Other_Sales,Misc,Six Flags Fun Park,Wii,Ubisoft,4715,0.04,2009
Other_Sales,Misc,Sleepover Party,Wii,Ubisoft,13891,0,2009
Other_Sales,Misc,Smart Boy's Gameroom,DS,505 Games,9499,0.01,2007
Other_Sales,Misc,Smart Boy's Toys Club,DS,505 Games,12297,0,2008
Other_Sales,Misc,Smart Boy's Winter Wonderland,DS,UFO Interactive,16487,0,2008
Other_Sales,Misc,Smart Girl's Party Game,DS,505 Games,5410,0.02,2008
Other_Sales,Misc,Smart Girl's Playhouse,DS,505 Games,6504,0.02,2007
Other_Sales,Misc,Smart Girl's Winter Wonderland,DS,UFO Interactive,14325,0,2008
Other_Sales,Misc,Smart Kid's Mega Game Mix,DS,UFO Interactive,16003,0,2009
Other_Sales,Misc,Smart Kid's Party Fun Pak,DS,UFO Interactive,13175,0,2008
Other_Sales,Misc,Smarty Pants,Wii,Electronic Arts,1324,0.16,2007
Other_Sales,Misc,SNK Arcade Classics Vol. 1,PS2,Ignition Entertainment,7841,0.02,2008
Other_Sales,Misc,SNK Arcade Classics Vol. 1,PSP,Ignition Entertainment,8934,0.01,2008
Other_Sales,Misc,SNK Arcade Classics Vol. 1,Wii,Ignition Entertainment,11885,0.01,2008
Other_Sales,Misc,Solitaire Overload,DS,Telegames,4617,0.03,2007
Other_Sales,Misc,Sonic PC Collection,PC,Sega,13684,0.01,2009
Other_Sales,Misc,Sonic's Ultimate Genesis Collection,PS3,Sega,708,0.31,2009
Other_Sales,Misc,Sonic's Ultimate Genesis Collection,X360,Sega,1350,0.13,2009
Other_Sales,Misc,Spelling Challenges and more!,DS,505 Games,3411,0.04,2007
Other_Sales,Misc,Spelling Challenges and more!,PSP,Crave Entertainment,6617,0.02,2007
Other_Sales,Misc,Starry ? Sky: After Spring,PSP,Aqua Plus,13563,0,2009
Other_Sales,Misc,Storybook Workshop,Wii,Konami Digital Entertainment,11692,0.01,2009
Other_Sales,Misc,Super Robot Taisen Z Special Disc,PS2,Namco Bandai Games,11650,0,2009
Other_Sales,Misc,Taiko no Tatsujin DS: Touch de Dokodon!,DS,Namco Bandai Games,3092,0,2007
Other_Sales,Misc,Taiko no Tatsujin Wii,Wii,Namco Bandai Games,3027,0,2008
Other_Sales,Misc,Taiko no Tatsujin Wii: Dodon to 2 Yome!,Wii,Namco Bandai Games,4801,0,2009
Other_Sales,Misc,Tamagotchi no KiraKira Omisecchi,DS,Namco Bandai Games,7257,0,2008
Other_Sales,Misc,Team Elimination Games,Wii,Ubisoft,11174,0.01,2009
Other_Sales,Misc,The Beatles: Rock Band,PS3,MTV Games,1817,0.15,2009
Other_Sales,Misc,The Beatles: Rock Band,Wii,MTV Games,1019,0.16,2009
Other_Sales,Misc,The Beatles: Rock Band,X360,MTV Games,1503,0.11,2009
Other_Sales,Misc,The Cheetah Girls: Passport to Stardom,DS,Disney Interactive Studios,7658,0.01,2008
Other_Sales,Misc,The Cheetah Girls: Pop Star Sensations,DS,Disney Interactive Studios,10330,0.01,2007
Other_Sales,Misc,The Eye of Judgment,PS3,Sony Computer Entertainment,5429,0.03,2007
Other_Sales,Misc,The Idolm@ster: Live for You!,X360,Namco Bandai Games,11798,0,2008
Other_Sales,Misc,The Naked Brothers Band: The Video Game,DS,THQ,7729,0.01,2008
Other_Sales,Misc,The Naked Brothers Band: The Video Game,PS2,THQ,8397,0.02,2008
Other_Sales,Misc,The Naked Brothers Band: The Video Game,Wii,THQ,7474,0.01,2008
Other_Sales,Misc,The Price is Right,DS,Ubisoft,3998,0.04,2008
Other_Sales,Misc,The Price is Right,Wii,Ubisoft,2497,0.06,2008
Other_Sales,Misc,The Price is Right 2010 Edition,DS,Ubisoft,9527,0.01,2009
Other_Sales,Misc,The Price is Right 2010 Edition,Wii,Ubisoft,6859,0.02,2009
Other_Sales,Misc,The Ultimate Red Ball Challenge,Wii,Mindscape,7541,0.01,2009
Other_Sales,Misc,TOEIC Test Training DS,DS,IE Institute,8448,0,2007
Other_Sales,Misc,Toro to Morimori,PS3,Sony Computer Entertainment,16191,0,2009
Other_Sales,Misc,Totally Spies! Totally Party,PC,Ubisoft,14657,0,2008
Other_Sales,Misc,Totally Spies! Totally Party,PS2,Ubisoft,16041,0,2008
Other_Sales,Misc,Totally Spies! Totally Party,Wii,Ubisoft,10182,0.01,2008
Other_Sales,Misc,Toy Story Mania!,Wii,Disney Interactive Studios,903,0.18,2009
Other_Sales,Misc,Travel Coach: Europe 1,DS,HMH Interactive,14113,0,2008
Other_Sales,Misc,Travel Games For Dummies,DS,Electronic Arts,8978,0.01,2008
Other_Sales,Misc,Trivial Pursuit,PS2,Electronic Arts,6287,0.17,2009
Other_Sales,Misc,Trivial Pursuit,PS3,Electronic Arts,6066,0.05,2009
Other_Sales,Misc,Trivial Pursuit,Wii,Electronic Arts,3453,0.07,2009
Other_Sales,Misc,Trivial Pursuit,X360,Electronic Arts,5095,0.04,2009
Other_Sales,Misc,Uchi no 3 Shimai DS,DS,Culture Brain,15765,0,2008
Other_Sales,Misc,Ultimate Band,DS,Disney Interactive Studios,7028,0.02,2008
Other_Sales,Misc,Ultimate Band,Wii,Disney Interactive Studios,6715,0.02,2008
Other_Sales,Misc,Ultimate Board Game Collection,PSP,Xplosiv,12039,0.01,2007
Other_Sales,Misc,Ultimate Board Game Collection,Wii,Xplosiv,8840,0.01,2007
Other_Sales,Misc,Ultimate Game Room,DS,Majesco Entertainment,14052,0,2009
Other_Sales,Misc,Ultimate Party Challenge,Wii,Konami Digital Entertainment,11582,0.01,2009
Other_Sales,Misc,Unou no Tatsujin: Soukai! Machigai Museum 2,DS,Namco Bandai Games,10820,0,2007
Other_Sales,Misc,U-Sing,Wii,Mindscape,5240,0.03,2009
Other_Sales,Misc,Vegas Casino,DS,Neko Entertainment,14321,0,2007
Other_Sales,Misc,Viva Pinata: Party Animals,X360,Microsoft Game Studios,6909,0.02,2007
Other_Sales,Misc,Wantame Fortune Channel,DS,Capcom,12719,0,2007
Other_Sales,Misc,Wantame Music Channel: Doko Demo Style,DS,Capcom,9436,0,2007
Other_Sales,Misc,WarioWare D.I.Y.,DS,Nintendo,3349,0.04,2009
Other_Sales,Misc,We Sing,Wii,Nordic Games,2640,0.09,2009
Other_Sales,Misc,Who Wants to be a Millionaire: 1st Edition,DS,Ubisoft,13790,0,2007
Other_Sales,Misc,Who Wants to be a Millionaire: 1st Edition,Wii,Ubisoft,14176,0,2007
Other_Sales,Misc,Who Wants to be a Millionaire: 2nd Edition,DS,Ubisoft,16209,0,2008
Other_Sales,Misc,Who Wants to be a Millionaire: 2nd Edition,Wii,Ubisoft,14457,0,2008
Other_Sales,Misc,Wii Music,Wii,Nintendo,413,0.32,2008
Other_Sales,Misc,Wipeout: The Game,Wii,Mindscape,797,0.12,2009
Other_Sales,Misc,Wizards of Waverly Place,DS,Disney Interactive Studios,2400,0.08,2009
Other_Sales,Misc,Wonder World Amusement Park,DS,Majesco Entertainment,10960,0.01,2009
Other_Sales,Misc,Wonder World Amusement Park,Wii,Majesco Entertainment,13346,0,2008
Other_Sales,Misc,World Championship Cards,PSP,Crave Entertainment,7508,0.02,2008
Other_Sales,Misc,World Party Games,Wii,505 Games,11683,0.01,2009
Other_Sales,Misc,World Series of Poker 2008: Battle for the Bracelets,DS,Activision,12482,0,2007
Other_Sales,Misc,World Series of Poker 2008: Battle for the Bracelets,PS2,Activision,7070,0.03,2007
Other_Sales,Misc,World Series of Poker 2008: Battle for the Bracelets,PS3,Activision,10582,0.01,2007
Other_Sales,Misc,World Series of Poker 2008: Battle for the Bracelets,PSP,Activision,14954,0,2007
Other_Sales,Misc,World Series of Poker 2008: Battle for the Bracelets,X360,Activision,11534,0.01,2007
Other_Sales,Misc,Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B,DS,Namco Bandai Games,9793,0,2007
Other_Sales,Misc,Yamakawa Shuppansha Kanshuu: Shousetsu Sekaishi B,DS,Namco Bandai Games,11453,0,2007
Other_Sales,Misc,You're in the Movies,X360,Microsoft Game Studios,4100,0.05,2008
Other_Sales,Misc,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS 2 + Jouyou Kanji Jiten,DS,Rocket Company,5548,0,2007
Other_Sales,Misc,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS3 Deluxe,DS,Rocket Company,12554,0,2009
Other_Sales,Misc,Zubo,DS,Electronic Arts,9816,0.01,2008
Other_Sales,Platform,¡Shin Chan Flipa en colores!,DS,505 Games,9137,0,2007
Other_Sales,Platform,A Boy and His Blob,Wii,Majesco Entertainment,7181,0.02,2009
Other_Sales,Platform,Anubis II,Wii,Metro 3D,12011,0,2007
Other_Sales,Platform,Assassin's Creed: Altair's Chronicles,DS,Ubisoft,13155,0,2008
Other_Sales,Platform,Banjo-Kazooie,X360,Microsoft Game Studios,16056,0,2008
Other_Sales,Platform,Banjo-Kazooie: Nuts & Bolts,X360,Microsoft Game Studios,2656,0.09,2008
Other_Sales,Platform,Barnyard Blast: Swine of the Night,DS,Big Ben Interactive,15659,0,2008
Other_Sales,Platform,Bionic Commando,PS3,Capcom,5138,0.07,2009
Other_Sales,Platform,Bionic Commando,X360,Capcom,6192,0.03,2009
Other_Sales,Platform,Braid,PC,Number None,14529,0.01,2009
Other_Sales,Platform,Castlevania: Order of Ecclesia,DS,Konami Digital Entertainment,4709,0.03,2008
Other_Sales,Platform,Castlevania: The Dracula X Chronicles,PSP,Konami Digital Entertainment,4670,0.07,2007
Other_Sales,Platform,CID The Dummy,PSP,Oxygen Interactive,14756,0,2009
Other_Sales,Platform,CID The Dummy,Wii,Oxygen Interactive,14815,0,2009
Other_Sales,Platform,Cloudy With a Chance of Meatballs,DS,Ubisoft,7168,0.02,2009
Other_Sales,Platform,Cloudy With a Chance of Meatballs,PS3,Ubisoft,10429,0.01,2009
Other_Sales,Platform,Cloudy With a Chance of Meatballs,PSP,Ubisoft,11417,0.01,2009
Other_Sales,Platform,Cloudy With a Chance of Meatballs,Wii,Ubisoft,9622,0.01,2009
Other_Sales,Platform,Cloudy With a Chance of Meatballs,X360,Ubisoft,11223,0.01,2009
Other_Sales,Platform,Cookie & Cream,DS,505 Games,15738,0,2007
Other_Sales,Platform,Crash: Mind Over Mutant,DS,Vivendi Games,4591,0.03,2008
Other_Sales,Platform,Crash: Mind Over Mutant,PS2,Vivendi Games,3970,0.06,2008
Other_Sales,Platform,Crash: Mind Over Mutant,PSP,Vivendi Games,4407,0.12,2008
Other_Sales,Platform,Crash: Mind Over Mutant,Wii,Vivendi Games,4322,0.03,2008
Other_Sales,Platform,Crash: Mind Over Mutant,X360,Vivendi Games,4112,0.05,2008
Other_Sales,Platform,Crazy Chicken: Atlantis Quest,DS,Phenomedia,13383,0,2007
Other_Sales,Platform,de Blob,Wii,THQ,2131,0.1,2008
Other_Sales,Platform,Death Jr. and the Science Fair of Doom,DS,Konami Digital Entertainment,11373,0.01,2007
Other_Sales,Platform,Death Jr.: Root of Evil,Wii,Eidos Interactive,10265,0.01,2008
Other_Sales,Platform,Dewy's Adventure,Wii,Konami Digital Entertainment,8547,0.01,2007
Other_Sales,Platform,Disney's Kim Possible: Global Gemini,DS,Disney Interactive Studios,12456,0,2007
Other_Sales,Platform,Donkey Kong Jungle Beat,Wii,Nintendo,15994,0,2008
Other_Sales,Platform,Donkey Kong Jungle Climber,DS,Nintendo,3564,0.03,2007
Other_Sales,Platform,Dora the Explorer: Dora Saves the Mermaids,DS,Take-Two Interactive,1958,0.08,2007
Other_Sales,Platform,Dora the Explorer: Dora Saves the Mermaids,PS2,Take-Two Interactive,9828,0.02,2008
Other_Sales,Platform,Dora The Explorer: Dora Saves the Snow Princess,DS,Take-Two Interactive,4252,0.04,2008
Other_Sales,Platform,Dora The Explorer: Dora Saves the Snow Princess,PS2,Take-Two Interactive,5037,0.05,2008
Other_Sales,Platform,Dora The Explorer: Dora Saves the Snow Princess,Wii,Take-Two Interactive,3542,0.04,2008
Other_Sales,Platform,Doraemon: Nobita to Midori no Kyojinden DS,DS,Sega,11024,0,2008
Other_Sales,Platform,El Tigre: The Adventures of Manny Rivera,DS,THQ,11132,0.01,2007
Other_Sales,Platform,Garfield's Fun Fest,DS,Zoo Digital Publishing,9618,0.01,2008
Other_Sales,Platform,Garfield's Nightmare,DS,Game Factory,15561,0,2007
Other_Sales,Platform,George of the Jungle and the Search for the Secret,DS,Ignition Entertainment,13138,0,2008
Other_Sales,Platform,George of the Jungle and the Search for the Secret,Wii,Ignition Entertainment,15011,0,2008
Other_Sales,Platform,Goku Makaimura Kai,PSP,Capcom,16257,0,2007
Other_Sales,Platform,Impossible Mission,DS,System 3 Arcade Software,9615,0.01,2007
Other_Sales,Platform,Impossible Mission,PSP,System 3 Arcade Software,12551,0.02,2007
Other_Sales,Platform,Jak and Daxter: The Lost Frontier,PS2,Sony Computer Entertainment,4281,0.06,2009
Other_Sales,Platform,Jak and Daxter: The Lost Frontier,PSP,Sony Computer Entertainment,3313,0.15,2009
Other_Sales,Platform,Kirby Super Star Ultra,DS,Nintendo,482,0.15,2008
Other_Sales,Platform,Klonoa,Wii,Namco Bandai Games,8440,0.01,2008
Other_Sales,Platform,LittleBigPlanet,PS3,Sony Computer Entertainment,149,0.9,2008
Other_Sales,Platform,LittleBigPlanet,PSP,Sony Computer Entertainment,593,0.69,2009
Other_Sales,Platform,LocoRoco 2,PSP,Sony Computer Entertainment,5186,0.05,2008
Other_Sales,Platform,Marker Man Adventures,DS,Majesco Entertainment,14863,0,2009
Other_Sales,Platform,Mega Man ZX Advent,DS,Capcom,5305,0.02,2007
Other_Sales,Platform,Mirror's Edge,PC,Electronic Arts,12705,0.01,2009
Other_Sales,Platform,Mirror's Edge,PS3,Electronic Arts,1790,0.22,2008
Other_Sales,Platform,Mirror's Edge,X360,Electronic Arts,1738,0.13,2008
Other_Sales,Platform,Myth Makers: Trixie in Toyland,Wii,Popcorn Arcade,13636,0,2008
Other_Sales,Platform,N+,DS,Atari,12120,0,2007
Other_Sales,Platform,N+,PSP,Atari,14500,0,2007
Other_Sales,Platform,New Play Control! Donkey Kong Jungle Beat,Wii,Nintendo,3306,0.05,2008
Other_Sales,Platform,New Super Mario Bros. Wii,Wii,Nintendo,9,2.26,2009
Other_Sales,Platform,Nicktoons: Attack of the Toybots,DS,THQ,13233,0,2007
Other_Sales,Platform,Nicktoons: Attack of the Toybots,PS2,THQ,4016,0.06,2007
Other_Sales,Platform,Nicktoons: Attack of the Toybots,Wii,THQ,4484,0.03,2007
Other_Sales,Platform,NiGHTS into dreams...,PS2,Sega,16036,0,2008
Other_Sales,Platform,NiGHTS: Journey of Dreams,Wii,Sega,4608,0.03,2007
Other_Sales,Platform,Prinny: Can I Really Be the Hero?,PSP,Tecmo Koei,11092,0.01,2008
Other_Sales,Platform,Rabbids Go Home,DS,Ubisoft,2827,0.07,2009
Other_Sales,Platform,Rabbids Go Home,Wii,Ubisoft,1791,0.14,2009
Other_Sales,Platform,Ratchet & Clank Future: A Crack in Time,PS3,Sony Computer Entertainment,914,0.26,2009
Other_Sales,Platform,Ratchet & Clank Future: Quest for Booty,PS3,Sony Computer Entertainment,11046,0.02,2008
Other_Sales,Platform,Ratchet & Clank Future: Tools of Destruction,PS3,Sony Computer Entertainment,591,0.45,2007
Other_Sales,Platform,Ratchet & Clank: Quest for Booty,PS3,Sony Computer Entertainment,3502,0.04,2008
Other_Sales,Platform,Ratchet & Clank: Size Matters,PS2,Sony Computer Entertainment,6001,0.03,2008
Other_Sales,Platform,Ratchet & Clank: Size Matters,PSP,Sony Computer Entertainment,327,0.87,2007
Other_Sales,Platform,Rock 'N' Roll Adventures,Wii,Popcorn Arcade,14904,0,2007
Other_Sales,Platform,Saru! Get You! SaruSaru Daisakusen,PSP,Sony Computer Entertainment,14308,0,2007
Other_Sales,Platform,Secret Agent Clank,PS2,Sony Computer Entertainment,3355,0.29,2009
Other_Sales,Platform,Secret Agent Clank,PSP,Sony Computer Entertainment,9494,0.02,2008
Other_Sales,Platform,Secret Agent Clank(US sales),PSP,Sony Computer Entertainment,3657,0,2008
Other_Sales,Platform,Shin Chan Contra ¡Los Plastas!,DS,505 Games,11964,0,2009
Other_Sales,Platform,Shin Chan: ¡Aventuras de Cine!,DS,505 Games,8961,0,2008
Other_Sales,Platform,Sonic and the Black Knight,Wii,Sega,1770,0.11,2009
Other_Sales,Platform,Sonic and the Secret Rings,Wii,Sega,543,0.3,2007
Other_Sales,Platform,Sonic Rush Adventure,DS,Sega,1726,0.12,2007
Other_Sales,Platform,Sonic Unleashed,PS2,Sega,2688,0.36,2008
Other_Sales,Platform,Sonic Unleashed,PS3,Sega,2016,0.14,2008
Other_Sales,Platform,Sonic Unleashed,Wii,Sega,740,0.21,2008
Other_Sales,Platform,Sonic Unleashed,X360,Sega,2161,0.09,2008
Other_Sales,Platform,Space Chimps,DS,Brash Entertainment,12799,0,2008
Other_Sales,Platform,Space Chimps,PS2,Brash Entertainment,9849,0.02,2008
Other_Sales,Platform,Space Chimps,Wii,Brash Entertainment,11015,0.01,2008
Other_Sales,Platform,Space Chimps,X360,Brash Entertainment,10165,0.01,2008
Other_Sales,Platform,Spider-Man 3,DS,Activision,4185,0.04,2007
Other_Sales,Platform,Spider-Man 3,PC,Activision,15305,0,2007
Other_Sales,Platform,Spider-Man 3,PS2,Activision,2314,0.12,2007
Other_Sales,Platform,Spider-Man 3,PS3,Activision,2982,0.12,2007
Other_Sales,Platform,Spider-Man 3,PSP,Activision,5862,0.06,2007
Other_Sales,Platform,Spider-Man 3,Wii,Activision,4132,0.04,2007
Other_Sales,Platform,Spider-Man 3,X360,Activision,3509,0.04,2007
Other_Sales,Platform,Super Mario Galaxy,Wii,Nintendo,49,0.76,2007
Other_Sales,Platform,Super Paper Mario,Wii,Nintendo,330,0.32,2007
Other_Sales,Platform,The Legend of Spyro: Dawn of the Dragon,DS,Vivendi Games,4228,0.05,2008
Other_Sales,Platform,The Legend of Spyro: Dawn of the Dragon,PS2,Vivendi Games,4826,0.27,2008
Other_Sales,Platform,The Legend of Spyro: Dawn of the Dragon,PS3,Vivendi Games,4259,0.08,2008
Other_Sales,Platform,The Legend of Spyro: Dawn of the Dragon,Wii,Vivendi Games,3454,0.05,2008
Other_Sales,Platform,The Legend of Spyro: Dawn of the Dragon,X360,Vivendi Games,5610,0.03,2008
Other_Sales,Platform,The Legend of Spyro: The Eternal Night,DS,Vivendi Games,5092,0.03,2007
Other_Sales,Platform,The Legend of Spyro: The Eternal Night,PS2,Vivendi Games,4575,0.05,2007
Other_Sales,Platform,The Legend of Spyro: The Eternal Night,Wii,Vivendi Games,7189,0.02,2007
Other_Sales,Platform,The Legendary Starfy,DS,Nintendo,2425,0.05,2008
Other_Sales,Platform,The Princess and the Frog,DS,Disney Interactive Studios,3166,0.06,2009
Other_Sales,Platform,The Princess and the Frog,Wii,Disney Interactive Studios,4198,0.04,2009
Other_Sales,Platform,The Tale of Despereaux,DS,Brash Entertainment,12142,0,2008
Other_Sales,Platform,The Tale of Despereaux,PS2,Brash Entertainment,5328,0.04,2008
Other_Sales,Platform,The Tale of Despereaux,Wii,Brash Entertainment,13469,0,2008
Other_Sales,Platform,Wall-E,DS,THQ,1304,0.17,2008
Other_Sales,Platform,Wall-E,PC,THQ,15800,0,2008
Other_Sales,Platform,Wall-E,PS2,THQ,2733,0.54,2008
Other_Sales,Platform,Wall-E,PS3,THQ,4795,0.08,2008
Other_Sales,Platform,Wall-E,PSP,THQ,3105,0.14,2008
Other_Sales,Platform,Wall-E,Wii,THQ,2036,0.11,2008
Other_Sales,Platform,Wall-E,X360,THQ,3278,0.07,2008
Other_Sales,Platform,Walt Disney Pictures Presents Enchanted,DS,Disney Interactive Studios,12244,0.01,2007
Other_Sales,Platform,Wario Land: Shake It!,Wii,Nintendo,1725,0.11,2008
Other_Sales,Platform,Wario: Master of Disguise,DS,Nintendo,3077,0.03,2007
Other_Sales,Platform,Where the Wild Things Are,DS,Warner Bros. Interactive Entertainment,9007,0.01,2009
Other_Sales,Platform,Where the Wild Things Are,PS3,Warner Bros. Interactive Entertainment,10280,0.01,2009
Other_Sales,Platform,Where the Wild Things Are,Wii,Warner Bros. Interactive Entertainment,9670,0.01,2009
Other_Sales,Platform,Where the Wild Things Are,X360,Warner Bros. Interactive Entertainment,10138,0.01,2009
Other_Sales,Puzzle,100 All-Time Favorites,DS,Ubisoft,3888,0.04,2009
Other_Sales,Puzzle,101-in-1 Explosive Megamix,DS,Nordcurrent,7712,0.02,2008
Other_Sales,Puzzle,4 Elements,PC,Mastertronic,12825,0.01,2009
Other_Sales,Puzzle,7 Wonders II,DS,Rondomedia,5657,0.03,2009
Other_Sales,Puzzle,7 Wonders of the Ancient World,DS,Funsta,9544,0.01,2007
Other_Sales,Puzzle,7 Wonders of the Ancient World,PSP,Mumbo Jumbo,11561,0.01,2007
Other_Sales,Puzzle,Animal Genius,DS,Ubisoft,9825,0.01,2007
Other_Sales,Puzzle,Aqua Panic!,DS,Neko Entertainment,15607,0,2009
Other_Sales,Puzzle,Are You Smarter than a 5th Grader? Game Time,DS,THQ,6886,0.02,2009
Other_Sales,Puzzle,Are You Smarter than a 5th Grader? Game Time,Wii,THQ,6404,0.02,2009
Other_Sales,Puzzle,Are You Smarter than a 5th Grader? Game Time,X360,THQ,9712,0.01,2009
Other_Sales,Puzzle,Arkanoid DS,DS,Square Enix,12430,0,2007
Other_Sales,Puzzle,Balloon Pop,DS,UFO Interactive,9038,0.01,2009
Other_Sales,Puzzle,Balloon Pop,Wii,505 Games,13374,0,2007
Other_Sales,Puzzle,Beautiful Katamari,X360,Namco Bandai Games,5600,0.02,2007
Other_Sales,Puzzle,Bejeweled Twist,PC,PopCap Games,13045,0.01,2008
Other_Sales,Puzzle,Best Of Tests,DS,Conspiracy Entertainment,16081,0,2008
Other_Sales,Puzzle,Betty Boop's Double Shift,DS,Zoo Digital Publishing,14672,0,2007
Other_Sales,Puzzle,Boing! Docomodake DS,DS,Ignition Entertainment,13258,0,2007
Other_Sales,Puzzle,Bomberman,Wii,Hudson Entertainment,16491,0,2008
Other_Sales,Puzzle,Bomberman 2,DS,Hudson Soft,15586,0,2008
Other_Sales,Puzzle,Bomberman Land Touch! 2,DS,Rising Star Games,8666,0.01,2007
Other_Sales,Puzzle,Bookworm,DS,PopCap Games,5409,0.02,2009
Other_Sales,Puzzle,Boom Blox,Wii,Electronic Arts,1631,0.12,2008
Other_Sales,Puzzle,Boom Blox Bash Party,Wii,Electronic Arts,4193,0.04,2009
Other_Sales,Puzzle,Boulder Dash: Rocks!,DS,10TACLE Studios,14132,0,2007
Other_Sales,Puzzle,Brain Exercise With Dr. Kawashima,PC,Namco Bandai Games,16118,0,2009
Other_Sales,Puzzle,Brain Voyage,DS,Eidos Interactive,11183,0.01,2008
Other_Sales,Puzzle,Bubble Bobble Double Shot,DS,Rising Star Games,13966,0,2007
Other_Sales,Puzzle,Bust-A-Move Bash!,Wii,505 Games,8696,0.01,2007
Other_Sales,Puzzle,Cake Mania,DS,Majesco Entertainment,10098,0.01,2007
Other_Sales,Puzzle,Cake Mania 2: Jill's Next Adventure!,DS,Majesco Entertainment,6394,0.02,2008
Other_Sales,Puzzle,Cake Mania: Baker's Challenge,PS2,Destineer,14809,0,2008
Other_Sales,Puzzle,Cake Mania: Baker's Challenge,PSP,Destineer,14167,0,2008
Other_Sales,Puzzle,Cake Mania: In The Mix!,Wii,Majesco Entertainment,8815,0.01,2008
Other_Sales,Puzzle,Challenge Me: Brain Puzzles,DS,Oxygen Interactive,12366,0,2009
Other_Sales,Puzzle,Challenge Me: Maths Workout,DS,Oxygen Interactive,13601,0,2009
Other_Sales,Puzzle,Chibi Maruko-Chan DS: Maru-Chan no Machi,DS,Namco Bandai Games,13702,0,2009
Other_Sales,Puzzle,Countdown: The Game,DS,Mindscape,8797,0.01,2009
